SW_score	perc_div	perc_del	perc_ins	query_seq	qpos_begin	qpos_end	q(left)	match	matching_repeat	repeat_class	rpos_begin	rpos_end	r(left)	ID	file	spec	reg_st	reg_en	rep_group
214	25.1	0.0	5.0	Oa_NC_041731.1.fa	45015	45077	(4924)	C	MIRb	SINE/MIR	(15)	253	194	125	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
318	23.3	0.0	1.7	Oa_NC_041731.1.fa	45064	45124	(4877)	+	L2d2	LINE/L2	3387	3446	(18)	126	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
507	24.6	1.6	3.2	Oa_NC_041731.1.fa	45451	45576	(4425)	+	L2b	LINE/L2	3252	3375	(0)	127	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
793	25.5	7.4	1.2	Oa_NC_041731.1.fa	45971	46200	(3801)	C	MIR	SINE/MIR	(13)	249	6	128	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
238	29.6	2.0	7.2	Oa_NC_041731.1.fa	46204	46305	(3696)	+	L2c	LINE/L2	3272	3368	(19)	129	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
1110	20.9	5.0	1.9	Oa_NC_041731.1.fa	46464	46721	(3280)	C	MIRb	SINE/MIR	(0)	268	3	130	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
683	23.7	3.7	2.0	Oa_NC_041731.1.fa	46949	47191	(2810)	C	MIR1_Amn	SINE/MIR	(0)	268	17	131	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
851	16.5	0.6	0.1	Oa_NC_041731.1.fa	47457	47626	(2375)	+	MIRb	SINE/MIR	5	173	(57)	132	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
204	30.6	4.0	6.5	Oa_NC_041731.1.fa	47664	47789	(2212)	C	L2d2	LINE/L2	(22)	3353	3231	124	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
629	20.3	8.8	5.1	Oa_NC_041731.1.fa	47715	47885	(2116)	+	MIR	SINE/MIR	86	262	(0)	133	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
805	19.5	6.8	2.6	Oa_NC_041731.1.fa	47884	48104	(1897)	C	MIRb	SINE/MIR	(28)	240	11	134	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
213	25.0	7.2	1.4	Oa_NC_041731.1.fa	48084	48152	(1849)	+	L2b	LINE/L2	3302	3374	(1)	135	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
294	33.7	0.0	2.1	Oa_NC_041731.1.fa	48110	48206	(1795)	+	MamRTE1	LINE/RTE-BovB	3645	3739	(73)	136	Platypus_foc.fasta.out	Platypus	104117714	104718778	Oth. LINE
181	27.3	8.3	2.6	Oa_NC_041731.1.fa	48369	48477	(1524)	C	L2d	LINE/L2	(86)	3339	3225	137	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
869	23.1	9.6	0.4	Oa_NC_041731.1.fa	48511	48749	(1252)	+	MIRb	SINE/MIR	8	268	(0)	138	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
791	27.0	7.4	2.0	Oa_NC_041731.1.fa	48752	48993	(1008)	+	MIRb	SINE/MIR	3	257	(11)	139	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
327	22.4	10.4	2.9	Oa_NC_041731.1.fa	49017	49128	(873)	+	L2d2	LINE/L2	3303	3448	(16)	140	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
662	25.9	3.7	6.9	Oa_NC_041731.1.fa	49255	49523	(478)	+	MIR	SINE/MIR	2	262	(0)	141	Platypus_foc.fasta.out	Platypus	104117714	104718778	SINE
294	29.9	3.0	8.0	Oa_NC_041731.1.fa	49674	49804	(197)	+	L2b	LINE/L2	3233	3357	(18)	142	Platypus_foc.fasta.out	Platypus	104117714	104718778	LINE/L2
1156	30.9	2.2	1.9	Pc_MSTS01000033.1.fa	712	1326	(48675)	C	L1ME4c	LINE/L1	(227)	5856	5243	1	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
375	29.5	6.8	3.3	Pc_MSTS01000033.1.fa	1895	2248	(47753)	C	L1M1	LINE/L1	(3641)	2505	2140	2	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
497	25.5	15.1	1.2	Pc_MSTS01000033.1.fa	2853	3027	(46974)	C	MIRb	SINE/MIR	(66)	196	3	3	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
532	29.1	12.6	0.5	Pc_MSTS01000033.1.fa	3345	3527	(46474)	+	MIR3	SINE/MIR	2	206	(2)	4	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
505	31.1	1.7	10.1	Pc_MSTS01000033.1.fa	4431	4999	(45002)	C	L1ME4c	LINE/L1	(249)	5834	5309	5	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
477	29.3	0.6	2.4	Pc_MSTS01000033.1.fa	5369	5589	(44412)	C	MIRc	SINE/MIR	(0)	268	20	6	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
414	25.5	3.9	4.5	Pc_MSTS01000033.1.fa	6065	6220	(43781)	C	CR1-3_Croc	LINE/CR1	(628)	2977	2823	7	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
242	23.9	0.0	0.0	Pc_MSTS01000033.1.fa	6221	6266	(43735)	C	L3	LINE/CR1	(261)	3838	3793	8	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
529	26.3	5.1	0.0	Pc_MSTS01000033.1.fa	6443	6579	(43422)	+	MIRc	SINE/MIR	93	236	(32)	9	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
374	22.2	1.2	3.2	Pc_MSTS01000033.1.fa	6712	6811	(43190)	C	L2a	LINE/L2	(3)	3461	3337	10	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
293	29.4	8.3	1.6	Pc_MSTS01000033.1.fa	9372	9492	(40509)	C	L2a	LINE/L2	(4)	3422	3294	11	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
194	11.9	18.2	0.0	Pc_MSTS01000033.1.fa	11458	11501	(38500)	+	L3b	LINE/CR1	4045	4080	(19)	12	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
266	30.1	11.1	2.1	Pc_MSTS01000033.1.fa	11538	11818	(38183)	C	L2d2	LINE/L2	(4)	3460	3093	13	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
407	27.9	8.4	0.0	Pc_MSTS01000033.1.fa	12115	12272	(37729)	C	MIR3	SINE/MIR	(21)	187	14	14	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
280	35.0	5.0	1.9	Pc_MSTS01000033.1.fa	12475	12675	(37326)	+	L2d	LINE/L2	2581	2787	(632)	15	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
256	25.9	0.0	0.0	Pc_MSTS01000033.1.fa	12724	12781	(37220)	+	L2d	LINE/L2	2910	2967	(458)	15	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
294	19.3	3.3	2.2	Pc_MSTS01000033.1.fa	13450	13539	(36462)	C	MamRep434	DNA/TcMar-Tigger	(6)	420	330	16	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
349	34.3	4.3	2.8	Pc_MSTS01000033.1.fa	13544	13718	(36283)	C	L2d2	LINE/L2	(16)	3448	3206	17	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
232	10.3	5.0	2.0	Pc_MSTS01000033.1.fa	13982	14080	(35921)	+	RLTR31D_MM	LTR/ERVK	92	193	(234)	18	Koala_foc.fasta.out	Koala	11084609	11571851	LTR
294	10.4	0.0	2.8	Pc_MSTS01000033.1.fa	13997	14183	(35818)	C	RMER17D	LTR/ERVK	(414)	475	294	19	Koala_foc.fasta.out	Koala	11084609	11571851	LTR
206	30.4	7.8	3.5	Pc_MSTS01000033.1.fa	15053	15219	(34782)	C	L2	LINE/L2	(2349)	1070	897	20	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
527	17.3	2.2	9.6	Pc_MSTS01000033.1.fa	15315	15448	(34553)	C	MIRc	SINE/MIR	(142)	126	2	21	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
476	30.2	5.6	4.6	Pc_MSTS01000033.1.fa	15449	15662	(34339)	+	MIRc	SINE/MIR	52	267	(1)	22	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
215	37.9	1.2	9.2	Pc_MSTS01000033.1.fa	15857	16103	(33898)	C	L2	LINE/L2	(2888)	531	303	20	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
295	34.9	13.1	2.4	Pc_MSTS01000033.1.fa	17010	17619	(32382)	+	L2d2	LINE/L2	1186	1859	(1560)	23	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
535	22.5	1.4	8.1	Pc_MSTS01000033.1.fa	17738	17882	(32119)	C	MIRc	SINE/MIR	(123)	145	10	24	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
670	22.7	1.4	0.0	Pc_MSTS01000033.1.fa	17994	18134	(31867)	+	MIRc	SINE/MIR	2	144	(124)	25	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
1545	34.7	9.3	0.9	Pc_MSTS01000033.1.fa	18232	19391	(30610)	+	L2d2	LINE/L2	1920	3189	(275)	23	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
275	28.8	2.5	1.2	Pc_MSTS01000033.1.fa	19407	19487	(30514)	+	L2d2	LINE/L2	3334	3415	(49)	23	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
558	23.5	2.7	4.1	Pc_MSTS01000033.1.fa	19537	19909	(30092)	+	L3	LINE/CR1	3722	4089	(10)	26	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
345	26.2	3.7	10.8	Pc_MSTS01000033.1.fa	19914	20131	(29870)	C	MamRep434	DNA/TcMar-Tigger	(112)	314	111	16	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
274	21.5	1.3	7.0	Pc_MSTS01000033.1.fa	21113	21187	(28814)	+	MIR	SINE/MIR	113	183	(79)	27	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
341	25.0	7.4	3.6	Pc_MSTS01000033.1.fa	21273	21380	(28621)	+	L2a	LINE/L2	3315	3426	(0)	28	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
241	30.9	3.5	1.1	Pc_MSTS01000033.1.fa	21567	21651	(28350)	C	MamRTE1	LINE/RTE-BovB	(1576)	2236	2150	29	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
530	23.9	12.9	1.0	Pc_MSTS01000033.1.fa	21930	22107	(27894)	+	MIRc	SINE/MIR	6	203	(5)	30	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
421	21.2	13.9	1.4	Pc_MSTS01000033.1.fa	22312	22440	(27561)	C	MIRc	SINE/MIR	(6)	262	118	31	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
184	26.0	2.0	2.0	Pc_MSTS01000033.1.fa	22958	23008	(26993)	+	L3	LINE/CR1	4045	4095	(4)	32	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
199	33.1	0.9	5.6	Pc_MSTS01000033.1.fa	28983	29094	(20907)	C	L2d	LINE/L2	(0)	3425	3319	33	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
643	25.6	5.8	2.1	Pc_MSTS01000033.1.fa	29101	29290	(20711)	C	MIR3	SINE/MIR	(7)	201	2	34	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
506	30.5	1.4	6.8	Pc_MSTS01000033.1.fa	29341	29558	(20443)	+	L3	LINE/CR1	2696	2902	(1197)	35	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
743	30.2	12.9	6.9	Pc_MSTS01000033.1.fa	29911	30773	(19228)	C	L3	LINE/CR1	(1189)	2910	2000	36	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
238	21.0	0.0	0.0	Pc_MSTS01000033.1.fa	30914	30975	(19026)	C	RLTR20C1_MM	LTR/ERVK	(83)	487	426	37	Koala_foc.fasta.out	Koala	11084609	11571851	LTR
333	22.8	5.4	1.0	Pc_MSTS01000033.1.fa	31218	31310	(18691)	C	MIRc	SINE/MIR	(0)	268	172	38	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
639	19.2	3.1	1.9	Pc_MSTS01000033.1.fa	31604	31762	(18239)	+	Charlie4	DNA/hAT-Charlie	3218	3378	(0)	39	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
274	10.0	0.0	0.0	Pc_MSTS01000033.1.fa	31843	31882	(18119)	C	EutTc1-N2	DNA/TcMar-Tc1	(337)	41	2	40	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
716	14.7	7.6	0.6	Pc_MSTS01000033.1.fa	32412	32568	(17433)	C	Charlie4a	DNA/hAT-Charlie	(0)	508	341	41	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
225	20.5	0.0	6.1	Pc_MSTS01000033.1.fa	32986	33037	(16964)	C	MamSINE1	SINE/tRNA-RTE	(38)	252	204	42	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
521	27.7	9.1	1.6	Pc_MSTS01000033.1.fa	33369	33544	(16457)	+	MIR3	SINE/MIR	14	202	(6)	43	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
267	24.4	1.2	4.8	Pc_MSTS01000033.1.fa	33590	33675	(16326)	C	RMER12C	LTR/ERVK	(518)	851	769	44	Koala_foc.fasta.out	Koala	11084609	11571851	LTR
403	17.5	4.8	3.6	Pc_MSTS01000033.1.fa	33687	33769	(16232)	+	CR1_Mam	LINE/CR1	1571	1654	(550)	45	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
469	26.1	3.6	0.0	Pc_MSTS01000033.1.fa	33785	33933	(16068)	+	MIR3	SINE/MIR	20	176	(32)	46	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
267	18.2	5.5	0.0	Pc_MSTS01000033.1.fa	34466	34520	(15481)	C	Plat_L3	LINE/CR1	(2)	3571	3514	47	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
319	25.0	0.0	0.0	Pc_MSTS01000033.1.fa	34576	34639	(15362)	C	MIRb	SINE/MIR	(154)	114	51	48	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
244	37.7	2.9	0.7	Pc_MSTS01000033.1.fa	34672	34810	(15191)	+	L2	LINE/L2	2680	2821	(598)	49	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
578	24.0	20.9	1.2	Pc_MSTS01000033.1.fa	35297	35507	(14494)	C	MIRc	SINE/MIR	(0)	268	17	50	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
299	18.3	5.0	0.0	Pc_MSTS01000033.1.fa	35687	35746	(14255)	C	Charlie4a	DNA/hAT-Charlie	(0)	508	446	51	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
372	15.5	2.8	0.0	Pc_MSTS01000033.1.fa	35769	35839	(14162)	C	Charlie4a	DNA/hAT-Charlie	(378)	130	58	41	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
1067	24.3	1.9	2.3	Pc_MSTS01000033.1.fa	36074	36338	(13663)	+	MIRc	SINE/MIR	4	267	(1)	52	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
313	33.7	9.8	6.6	Pc_MSTS01000033.1.fa	36794	37057	(12944)	C	Tigger19a	DNA/TcMar-Tigger	(3)	320	49	53	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
295	15.5	12.3	2.5	Pc_MSTS01000033.1.fa	37212	37284	(12717)	C	EutTc1-N2	DNA/TcMar-Tc1	(296)	82	3	54	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
345	17.7	2.2	6.9	Pc_MSTS01000033.1.fa	38252	38342	(11659)	C	Charlie4a	DNA/hAT-Charlie	(15)	493	407	55	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
634	20.3	0.8	0.8	Pc_MSTS01000033.1.fa	38326	38449	(11552)	C	Charlie4a	DNA/hAT-Charlie	(383)	125	2	55	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
551	20.2	0.0	3.5	Pc_MSTS01000033.1.fa	39032	39149	(10852)	C	UCON33	DNA/TcMar-Tigger	(0)	320	207	56	Koala_foc.fasta.out	Koala	11084609	11571851	"Other
repeat"
477	24.8	12.4	2.4	Pc_MSTS01000033.1.fa	39157	39352	(10649)	+	MIRc	SINE/MIR	2	205	(3)	57	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
321	33.3	0.8	0.8	Pc_MSTS01000033.1.fa	41199	41316	(8685)	C	MIRc	SINE/MIR	(58)	210	93	58	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
206	26.1	2.1	9.2	Pc_MSTS01000033.1.fa	41345	41437	(8564)	+	L2a	LINE/L2	3328	3414	(12)	59	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
697	31.4	10.2	0.9	Pc_MSTS01000033.1.fa	41477	41888	(8113)	C	Mam_R4	LINE/Dong-R4	(135)	3674	3225	60	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
728	23.7	0.0	3.2	Pc_MSTS01000033.1.fa	42550	42741	(7260)	C	MIRc	SINE/MIR	(21)	187	2	61	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
499	28.2	16.5	1.1	Pc_MSTS01000033.1.fa	43361	43597	(6404)	C	L2d	LINE/L2	(25)	3400	3128	62	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
272	38.0	3.9	0.7	Pc_MSTS01000033.1.fa	43733	44013	(5988)	+	Plat_L3	LINE/CR1	2229	2518	(1055)	63	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
498	31.1	9.7	1.2	Pc_MSTS01000033.1.fa	44126	44353	(5648)	+	L3	LINE/CR1	3207	3453	(646)	64	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
246	17.3	0.0	0.0	Pc_MSTS01000033.1.fa	46434	46485	(3516)	+	MIR1_Amn	SINE/MIR	78	129	(101)	65	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
1351	23.9	5.0	3.7	Pc_MSTS01000033.1.fa	48018	48421	(1580)	+	L5	LINE/RTE-X	1855	2263	(0)	66	Koala_foc.fasta.out	Koala	11084609	11571851	Oth. LINE
235	27.6	3.9	3.9	Pc_MSTS01000033.1.fa	48498	48599	(1402)	C	L2d	LINE/L2	(116)	3309	3208	67	Koala_foc.fasta.out	Koala	11084609	11571851	LINE/L2
437	31.5	4.5	2.9	Pc_MSTS01000033.1.fa	48602	48735	(1266)	C	MIRc	SINE/MIR	(116)	152	17	68	Koala_foc.fasta.out	Koala	11084609	11571851	SINE
